"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"91",-26.8720012925661,-26.2294235247149,-25.4660287886369,-25.4882112934618,-25.932684560968,-26.6298282576055,-27.061410560889,-27.3245326925255,-27.5519593508613,-27.6618779292303,-27.3300933358136,-26.9663785923576,-26.8145756167004,-26.2381260228698,-25.6827025939219,-25.4017950324073,-24.9875284515815,-24.1999997049554,-23.5915297062927,-23.1977740195865,-22.9207321483116,-22.2164323373668,-21.4142488599371,-21.2282401221518,-20.8168863955474,-20.811892023648,-20.6219684726514,-20.2427537046328,-19.4655904963884,-19.8095618412226,-20.3056168706763,-20.3523266421603,-20.7348535960576,-21.751612540413,-22.6225594735861,-23.1258927122933,-23.3953367846881,-23.71372913397,-23.836537714241,-23.9396950280151,-24.0275494045855,-23.7071761902359,-23.4683967753632,-23.5728266761019,-23.8328474104764,-23.8493775655377,-23.6133512430785,-24.5460825299092,-26.1212297756212,-27.5112535375093
"92",-27.4949639978393,-26.6847454718713,-26.0566431511002,-26.2615382873533,-26.7880998404217,-27.495776089456,-27.804807022564,-27.9423225444943,-27.9310403224497,-27.8253677951789,-27.327507965052,-26.8675804092838,-26.7177310327398,-26.1335897542102,-25.6109464147144,-25.2341419530505,-24.7894815216877,-24.0875942002384,-23.652846453964,-23.074076703185,-22.7211430045509,-21.9116156429779,-21.1670744290712,-21.2048866796478,-20.9059375358709,-20.9347113134147,-20.7198382333238,-20.4802153927796,-19.5827704228544,-19.885075271471,-20.4152156584845,-20.5854627588485,-20.9273705512153,-21.8595339318049,-22.5851624169012,-22.8748503952179,-23.050784231792,-23.3062643198165,-23.4986288879439,-23.6175758579117,-23.8494861109721,-23.6061299163235,-23.2472680862328,-23.1649814260448,-23.2447198825813,-23.0041427839272,-23.1643148329303,-24.4540337177957,-26.1713577546028,-27.560137541088
"93",-28.199329092128,-27.3667527347888,-26.953024103203,-27.2943033246896,-27.9228854095916,-28.6239238547527,-28.7250595201468,-28.6045928962155,-28.392791969436,-28.081628496354,-27.4736715082736,-26.8366886111442,-26.6124525782394,-26.0324346268154,-25.5061130210701,-25.0319579239078,-24.6495100579585,-23.9316763142061,-23.5397625175001,-22.8249752190689,-22.3718581703803,-21.4212295303922,-20.8256136928041,-21.1039456790741,-21.0298340004382,-21.0357839259836,-20.5592673034973,-20.3278864561275,-19.3262942516249,-19.6872760978904,-20.3488028511586,-20.6394230206667,-21.0598379397202,-21.8479397143968,-22.4581799078346,-22.5257522384132,-22.4988088753002,-22.8133888703317,-23.0905820431227,-23.209452273291,-23.4951519875891,-23.2194003975494,-22.7822909069999,-22.5676057288393,-22.6211646144145,-22.4102227226008,-23.0625141240106,-24.5849399871764,-26.3921134425679,-27.8230260788832
"94",-28.8790002840062,-28.2680382714901,-28.021475686236,-28.3160620744166,-28.9724383597201,-29.5818493840347,-29.4097344065527,-29.1174566757264,-28.8424531741682,-28.4071139607386,-27.7461941252146,-27.0183084675565,-26.5668017676923,-25.8862659344345,-25.3188450265958,-24.7804272802438,-24.3873784501512,-23.6251706387525,-23.171637852105,-22.4442120141177,-21.9767870483892,-20.9741133869208,-20.523412981292,-20.8932963974989,-20.9561797223699,-20.8659800385454,-20.2256235234699,-19.9408154319382,-18.8455326453056,-19.3973965044037,-20.1401936233123,-20.5068772748881,-21.0547070900814,-21.804171846579,-22.2429261847832,-22.1543960581514,-21.9174691554146,-22.2562816153482,-22.5979743519343,-22.6116688180297,-22.6928731027436,-22.376760806212,-21.9699663212799,-21.789393426237,-21.8987757234783,-21.9420155265818,-23.0023610901806,-24.6865240353963,-26.5434642429964,-27.9788766543698
"95",-29.3534859364465,-28.9625424114428,-28.9288540296328,-29.3014970840459,-29.9209036713141,-30.3167476747244,-29.9074977363479,-29.5221653590141,-29.2137854810714,-28.7441941850972,-27.9938602205487,-27.2341279527134,-26.5439655334792,-25.7784898220021,-25.1056995688351,-24.4456271878065,-23.9350141317205,-23.0634118308886,-22.6082003781255,-22.0706805476426,-21.6086530942357,-20.6631417425428,-20.1716483908358,-20.5706492302955,-20.6960315276228,-20.5680255198776,-20.0876323162875,-19.7676405247348,-18.7055035400267,-19.3891182024094,-19.9270537274035,-20.1042060739632,-20.6992975686512,-21.4500832982248,-21.6599198648338,-21.4097034476966,-21.0284934304639,-21.3879224936553,-21.6846988597321,-21.6651392316495,-21.5801626874062,-21.2615002097517,-20.9664766213554,-20.824054227371,-20.9632837728301,-21.382116273746,-22.75345266117,-24.5590134488404,-26.528332944672,-27.8931427948334
"96",-29.8751300412333,-29.5683372902048,-29.840297521348,-30.4277255813451,-31.0646481668104,-31.1493801612525,-30.4799691775331,-29.9485196804592,-29.5139380877916,-29.0208891369973,-28.1733791535921,-27.383000141719,-26.570443179656,-25.769566496526,-24.9532128403679,-24.1206102627676,-23.4792336688047,-22.5294495584106,-22.121391958495,-21.8494315025909,-21.4795766556503,-20.6924643532883,-20.1208053018066,-20.3256538234185,-20.4019202306425,-20.2187889298792,-20.0419690694409,-19.7723090725448,-18.7870147518942,-19.4337941712181,-19.5940436355615,-19.5882631413594,-19.9793644506743,-20.591942870746,-20.6102948129523,-20.1936649075337,-19.7404988837387,-20.1579832493329,-20.5129922747664,-20.5908717727852,-20.4552865960191,-20.261060956696,-20.1373627142368,-20.087631042268,-20.2876732844745,-21.0088527537655,-22.6114213085755,-24.5237560333974,-26.6545983627294,-28.1078803981929
"97",-30.5639145932196,-30.247004865022,-30.6686120699124,-31.3715705370302,-32.1127946844183,-31.973597503629,-31.1115715527139,-30.3732816631648,-29.7219284251362,-29.1924858024876,-28.3414413948621,-27.5237891894627,-26.7446051432426,-25.9209368591935,-24.9460823178733,-24.0152129365176,-23.3408758901765,-22.4756482236944,-22.1840333710057,-22.107075861643,-21.8584242941024,-21.1382293180701,-20.6109102555098,-20.5555324907051,-20.4976230385171,-20.1791302358153,-20.2086287366852,-20.0554482882887,-19.0649679781298,-19.4938477962327,-19.2956481581082,-19.1507927245495,-19.3115715362689,-19.6638593655034,-19.6551620238946,-19.0887294241563,-18.6793279155897,-19.1577528883029,-19.5543070863428,-19.7454286589321,-19.7447999695049,-19.7970742092675,-19.8140193487003,-19.9116247508861,-20.2450869074116,-21.2371928864706,-23.1296109676792,-25.1257774140921,-27.1875447838422,-28.8545843010006
"98",-31.4645963032699,-31.141411082905,-31.4659169472184,-32.0395840326252,-32.6835691587941,-32.355195288457,-31.5036604600922,-30.6277488130668,-29.8573303354168,-29.3147569305481,-28.459453749399,-27.6752044101393,-26.9875224674867,-26.2013868970216,-25.1863831071148,-24.1554530220979,-23.4572322769809,-22.7816060365179,-22.6667066460179,-22.6965070711769,-22.4160799727385,-21.8122979891158,-21.3277705907535,-21.0498375412447,-20.9788791853671,-20.3894562059619,-20.464932120136,-20.3163134739002,-19.37808571932,-19.4598729329882,-19.0002798559803,-18.7528239778328,-18.7269420279891,-18.9247036422088,-19.0521707168488,-18.4646558451824,-18.184934832165,-18.7544096937073,-19.1482772150126,-19.4176916719813,-19.5729767626582,-19.7799718593095,-19.9870914142379,-20.2842473762985,-20.8252261948641,-22.1651016212008,-24.2604800049018,-26.3053976938438,-28.2903113687007,-30.0962990159034
"99",-32.4251944794135,-32.1398293711459,-32.2444748783296,-32.526182162422,-32.8353749475438,-32.4659398787553,-31.684894412246,-30.725388897479,-29.8756058694238,-29.3691479993035,-28.5017060711213,-27.7225590267942,-27.1643624677673,-26.4648258971749,-25.6364947415978,-24.5439422546135,-23.7378487136001,-23.2655001091005,-23.2729580718889,-23.2147203667385,-22.7323965073841,-22.2856828613391,-21.8432852011602,-21.4867209068835,-21.2936265551951,-20.4777822268132,-20.5104012764826,-20.3537147421681,-19.6204299394706,-19.3848386904371,-18.8268147759035,-18.5025271937089,-18.4458475840973,-18.6483212111514,-18.864522078125,-18.4231053086437,-18.3782292982013,-19.0528913006212,-19.4224922869852,-19.6854770972505,-19.8906904518084,-20.2550647059461,-20.7064777874791,-21.1822291386399,-22.0050108683879,-23.6611850514725,-25.8394514498206,-27.8116982901744,-29.6848913082074,-31.5167954155554
"100",-33.3164337284398,-33.0462276782343,-32.8820599993692,-32.840350636017,-32.7280318405875,-32.2846796734323,-31.5459431565872,-30.5785431846347,-29.6833093783267,-29.1788771263972,-28.2724273297112,-27.4899304472744,-26.9936381690014,-26.445525774775,-25.9293279251085,-24.9736257422378,-24.1781793389334,-23.9084783289905,-23.8317388386229,-23.5738667944915,-22.8383052719984,-22.3953803730576,-21.9271236095849,-21.6056849299533,-21.3637212589735,-20.4943614477285,-20.4583939765414,-20.3017376075589,-19.7618285182719,-19.4769433568587,-18.8789416259089,-18.627888664645,-18.675922493401,-18.8552906146314,-19.0398553287736,-18.8864458005506,-19.0604293863596,-19.7263176307611,-20.1015861714984,-20.3527274168798,-20.5367602958877,-21.0275578202097,-21.7219898914469,-22.4287569660008,-23.5543844978107,-25.391816285423,-27.5370166395712,-29.2375241695463,-30.8903212763772,-32.5402581835381
"101",-34.3454581876744,-33.8550778810295,-33.5851007987512,-33.2247530209523,-32.6723879599969,-32.0109137909503,-31.1534092350464,-30.0738209032996,-29.137367100436,-28.5152849431575,-27.5944452527105,-26.8959509390195,-26.3692622430759,-25.9404240227015,-25.7625889866522,-25.1263089776181,-24.5077933319754,-24.4156861290576,-24.1774733744585,-23.7058963278158,-22.8002641244367,-22.1821604851571,-21.5194249688217,-21.2567685725193,-21.0825973591447,-20.3721778053192,-20.2849400244099,-20.0625514436609,-19.7154215743176,-19.4694319987782,-19.0049191932394,-19.0262507376152,-19.3367346666865,-19.5537156380997,-19.6593696549388,-19.6465885210344,-19.9022030061153,-20.4642014416552,-20.8668922078681,-21.1627406547467,-21.4000609155961,-21.9300792101496,-22.7906332940372,-23.7043921169824,-25.0713893285703,-27.0549673052076,-29.053894795261,-30.4018283145741,-31.7833916990729,-33.1939149984003
"102",-35.3496104749716,-34.6286748039375,-34.3787037133267,-33.7475464900989,-32.9227551721761,-32.0085022746176,-30.8515906578677,-29.5400688212864,-28.4912833596177,-27.7453028776153,-26.9226562678938,-26.3344983506067,-25.692070205678,-25.3631569493585,-25.3149991353509,-24.8282241840922,-24.4241411601845,-24.477835910573,-23.9848121368898,-23.2628112756207,-22.3199246729321,-21.5634406088967,-20.8310551831004,-20.6948069443657,-20.5461348462831,-20.0499014910339,-20.0403170821687,-19.802587005112,-19.7264131085851,-19.5012506001394,-19.1777441847985,-19.5515704569032,-20.0787717693599,-20.3678885487026,-20.4044135000578,-20.510105100307,-20.7977684224198,-21.2433690630286,-21.5240966026087,-21.8360967456408,-22.1866643547838,-22.8630370697343,-23.8550727411773,-24.9383132028637,-26.5604251223871,-28.6823257878482,-30.542883370932,-31.6756335691616,-32.8466069642878,-33.8920097221644
"103",-36.0424503826252,-35.397696935815,-35.2130447852044,-34.3285535003627,-33.3987102398126,-32.3297590147467,-30.8998160012188,-29.3678842216001,-28.2129422859046,-27.3015148076656,-26.5484354626106,-25.9792853214668,-25.285544909845,-25.0326944209768,-24.8864778181314,-24.347554043474,-24.0524161540148,-24.1150394400694,-23.3472885436724,-22.38001754389,-21.3922818505421,-20.7210222980975,-20.1799252656897,-20.3872156764695,-20.261890419623,-20.0368882323613,-20.1840226864576,-19.9752698467568,-20.0730521197651,-19.8519564071932,-19.7485607647377,-20.3060905488613,-20.7919390012747,-21.03571455249,-21.0874392093566,-21.2854676042326,-21.5811953783237,-21.909943418871,-22.0484061369289,-22.3437984937286,-22.8959586010615,-23.8544332670616,-25.1285552658732,-26.3341463851446,-28.0927652891187,-30.2211565813347,-31.908810895136,-32.9707750882045,-34.0016877264579,-34.7125437420396
"104",-36.3561431290536,-36.0575569588925,-35.8529339836695,-34.7866618806779,-33.7705703622018,-32.61622170182,-31.0837169947183,-29.4422746448015,-28.3151596211905,-27.3310067269994,-26.5626403461128,-25.9578085274051,-25.3273545454646,-25.147799188314,-24.8476633396092,-24.1970531317743,-23.8547131062718,-23.8592060893686,-22.9238324780096,-21.7942819892178,-20.6678654452443,-20.1895252554825,-20.1273023691192,-20.8616753299105,-20.7450041047993,-20.6545149763137,-20.9637427849328,-20.7710189405656,-20.8340320565412,-20.4926866928758,-20.707714233346,-21.2561803091258,-21.414440500996,-21.4623650828623,-21.4994198833203,-21.8872030313892,-22.2464807353097,-22.5480743078678,-22.7248063770316,-23.0467402131742,-23.7902549029111,-24.9932502098158,-26.4908761285446,-27.7511984110585,-29.4436960654621,-31.4827678536558,-32.9821910797714,-34.0000968699309,-34.8966874140295,-35.417134219075
"105",-36.4158954853542,-36.5720150230429,-36.2625003201469,-35.2535458294135,-34.19454177224,-32.9136774500132,-31.3370513622051,-29.7197573527512,-28.6938112977633,-27.7145240453977,-26.9719321382308,-26.3084388335602,-25.7878452603102,-25.5772858742812,-25.1667620670998,-24.5306185057838,-24.1514786369657,-24.0213693727238,-23.0786259939859,-21.8906715944616,-20.6594076973314,-20.2814327237055,-20.6842167318234,-21.769681821274,-21.7205262371632,-21.7553561787093,-22.1379747399182,-21.9221633263174,-21.8771237255351,-21.3919430288779,-22.0046842546992,-22.4176504546597,-22.2509394050082,-21.9993380358192,-21.9472112574675,-22.4504719573837,-22.8859247106688,-23.2383265938803,-23.5355132596544,-23.9519251962756,-24.8630970598286,-26.1778780169814,-27.6962893599366,-29.0314034834343,-30.5144954021589,-32.3344079942705,-33.6014433960479,-34.5589292393734,-35.3192370322951,-35.7754386417537
"106",-36.7603298179128,-37.0549683538169,-36.5366758243386,-35.7224811093194,-34.7212588187535,-33.32660527285,-31.738846785085,-30.2650883560927,-29.2428805680036,-28.3627144505231,-27.6988653274918,-27.0522356063599,-26.5504548134968,-26.1613829791772,-25.7060556060435,-25.2295188749351,-24.9412527993504,-24.591585846348,-23.7159291758719,-22.6682053522057,-21.3964558182777,-21.0652039730339,-21.799635533148,-22.9098316530454,-23.0244281338819,-23.142978118952,-23.3597041336264,-23.1635693602406,-23.0667039744363,-22.4840303820495,-23.3853082114108,-23.4334980832555,-23.0124187070099,-22.6172771922337,-22.5587321575672,-23.089268479525,-23.53581620125,-24.0529890437188,-24.5205707450954,-25.111240927695,-26.1817401457145,-27.5167196878248,-28.8292287609877,-30.2329286106102,-31.4015107081308,-32.8700376435298,-33.8945137048034,-34.7939836388695,-35.4652282158916,-36.0358908202996
"107",-37.4368252169464,-37.6124652102613,-36.9485652078444,-36.2746671105983,-35.227391714763,-33.7444835455576,-32.2078708569778,-30.926450483574,-29.9698722990049,-29.1740914158751,-28.5467062665026,-27.8840561224742,-27.3853685612613,-26.9927820675883,-26.6486932737661,-26.3381818786305,-26.0639153468722,-25.4949730159934,-24.6124936991926,-23.7290203156608,-22.4565893160144,-22.3008471326394,-23.1350007020714,-24.0632299121725,-24.3931708586977,-24.6342715128834,-24.6284690859917,-24.360933321046,-24.3299865290631,-23.7922215751207,-24.611088361228,-24.1765622906965,-23.5863953176804,-23.1785686289919,-23.3104680154003,-23.9818591424132,-24.4010366057557,-25.0791897722622,-25.6766696561664,-26.3698317017259,-27.5208198572257,-28.7956924626659,-29.8337097781272,-31.0556743698498,-31.9521174975182,-33.0785262644186,-34.0117619509057,-34.9369370140405,-35.6879197210358,-36.5088558464502
"108",-37.9168904483004,-38.0100094467037,-37.3268523225187,-36.67260737116,-35.5620621686455,-34.1411534752309,-32.7855426964826,-31.6782057588156,-30.7864796081891,-29.9833300352473,-29.3223548900936,-28.6131056696264,-28.073796047291,-27.7356437484802,-27.5214093133139,-27.3484587659489,-27.0660710679402,-26.3994237743715,-25.4689532592559,-24.7124075789986,-23.6527282167057,-23.7482570976575,-24.4148954022921,-24.8939544443758,-25.3349316026375,-25.8052382342857,-25.7299244415427,-25.4302662612124,-25.3664971371252,-24.8590966951992,-25.4203251640153,-24.6532137465247,-24.0639474971112,-23.8081263676088,-24.1006620363444,-25.0613017895693,-25.4983332080105,-26.1869932238415,-26.7511900346604,-27.424846629886,-28.5491698558335,-29.7083003524954,-30.5591283288928,-31.5552842602785,-32.3046327678314,-33.1547966797217,-34.1274416037426,-35.1618896509337,-35.9853003511863,-36.8920635241421
"109",-38.0960389848156,-38.1325997313891,-37.540625949869,-36.8647460617276,-35.7449732688813,-34.3701775055094,-33.1525029877922,-32.1945925756319,-31.3573055110699,-30.4272952094223,-29.7359854663892,-29.0817259589149,-28.5868443932594,-28.3029623715307,-28.110165297145,-27.9904208518517,-27.6972414781565,-27.0169035898699,-26.1270334800376,-25.4153332628923,-24.7318116226651,-24.9849440927981,-25.5250735082517,-25.6563448534634,-26.0066518327949,-26.4224606275109,-26.3151451890864,-26.161460453462,-26.0728834889757,-25.5287402952408,-25.8641176076626,-24.9992749287814,-24.6051932481304,-24.5718312874521,-24.8000453523554,-25.9019282335612,-26.3734506063343,-27.0009629029902,-27.4695966540369,-28.1748659863552,-29.2452933688757,-30.2477573606657,-31.0088659744751,-31.8858448593109,-32.589438437899,-33.2893970908995,-34.2632828745371,-35.2721855762575,-36.1852371995611,-37.0409545968543
"110",-38.3199254290417,-38.187973752069,-37.6236924031116,-37.0355796444657,-35.8962530209227,-34.4763473056517,-33.2819609194592,-32.3868178643606,-31.5692046205045,-30.5982212461841,-29.9216783588129,-29.3506510078141,-28.8639007636765,-28.5771923378734,-28.3584540299618,-28.2071095514829,-27.8459100463689,-27.1152307242989,-26.2365115781722,-25.5799644440204,-25.3724879310784,-25.7292425507704,-26.3260112420238,-26.2734888788089,-26.5979040003535,-26.7195984482966,-26.4816147174784,-26.4191147832051,-26.3154295704847,-25.8122839261947,-25.9473024599647,-25.2130072859497,-25.1343293786363,-25.2658199790757,-25.4029757719067,-26.4949103512282,-27.0263068474194,-27.6043352896504,-28.0281919489218,-28.8203480896882,-29.7947068827633,-30.623036493842,-31.3697163004535,-32.1999458993497,-32.8702662971366,-33.4588445246733,-34.3571055422628,-35.260930541643,-36.2494575735142,-37.1260836016888
"111",-38.7157296305738,-38.4534609078734,-37.8319494189766,-37.2303844046621,-35.9495793377425,-34.4785357769011,-33.3330522704681,-32.386799705821,-31.5263130502835,-30.5930810829213,-29.9735645058705,-29.428432941505,-28.9237177695699,-28.6226640467372,-28.327207302004,-28.1401527025095,-27.7320291868553,-26.9394840105815,-26.1923430248704,-25.5620681869109,-25.77341748971,-26.3841670815737,-27.0911597548891,-26.8867988148283,-27.1771272331979,-26.8825494157337,-26.4849935050336,-26.3682940497815,-26.1687343140052,-25.90377882055,-25.8941315061198,-25.3968655074111,-25.6039866323124,-25.8546349643226,-26.0589069119966,-27.1084663630769,-27.7018851950989,-28.1968779525336,-28.5927787673581,-29.4798166163302,-30.3556831535421,-30.9776899283382,-31.7082272887748,-32.4837146551467,-33.0388536689123,-33.5592488094264,-34.4053508108308,-35.1919089140442,-36.1636837608026,-37.1647473669231
